# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
54139481,691,-142,710,-43,275,-363
54144746,691,-139,708,-43,275,-363
54150011,692,-140,712,-43,275,-363
54155275,693,-140,710,-43,275,-363
54160540,693,-137,708,-43,275,-363
54165805,692,-138,709,-43,275,-363
54171069,692,-137,711,-43,275,-363
54176552,694,-137,710,-43,275,-363
54181818,691,-139,710,-43,275,-363
54187083,692,-139,709,-43,275,-363
54192347,691,-138,710,-43,275,-363
54197612,690,-140,710,-43,275,-363
54202877,690,-139,710,-43,275,-363
54208142,692,-139,711,-43,275,-363
54213407,693,-140,711,-43,275,-363
54218671,690,-137,709,-43,275,-363
54223937,694,-139,710,-43,275,-363
54229201,692,-139,712,-43,275,-363
54234465,692,-139,709,-43,275,-363
54239730,691,-141,713,-43,275,-363
54244994,693,-139,709,-43,275,-363
54250259,690,-138,709,-43,275,-363
54255524,691,-138,710,-43,275,-363
54260788,691,-141,711,-43,275,-363
54266053,689,-138,709,-43,275,-363
54271317,688,-138,712,-43,275,-363
54276800,691,-138,709,-56,284,-376
54282383,692,-139,707,-56,284,-376
54287648,694,-141,708,-56,284,-376
54292913,691,-139,711,-56,284,-376
54298178,690,-140,712,-56,284,-376
54303443,694,-139,716,-56,284,-376
54308707,691,-138,709,-56,284,-376
54313973,693,-139,710,-56,284,-376
54319237,693,-140,711,-56,284,-376
54324502,695,-139,710,-56,284,-376
54329766,692,-141,710,-56,284,-376
54335032,691,-139,710,-56,284,-376
54340295,690,-139,712,-56,284,-376
54345560,690,-136,709,-56,284,-376
54350824,690,-136,709,-56,284,-376
54356088,692,-138,712,-56,284,-376
54361352,688,-139,708,-56,284,-376
54366617,689,-139,711,-56,284,-376
54372101,689,-139,710,-56,284,-376
54377365,694,-138,711,-56,284,-376
54382630,690,-138,708,-56,284,-376
54387896,691,-138,710,-56,284,-376
54393160,694,-141,711,-56,284,-376
54398425,689,-137,713,-56,284,-376
54403690,692,-139,708,-56,284,-376
54408955,691,-138,708,-56,284,-376
54414220,693,-139,710,-56,284,-376
54419484,692,-137,709,-48,288,-371
54425067,692,-139,712,-48,288,-371
54430331,693,-138,711,-48,288,-371
54435596,692,-139,714,-48,288,-371
54440861,691,-139,711,-48,288,-371
54446126,690,-139,711,-48,288,-371
54451390,691,-139,711,-48,288,-371
54456655,691,-137,710,-48,288,-371
54461921,691,-141,712,-48,288,-371
54467186,690,-137,707,-48,288,-371
54472669,690,-140,712,-48,288,-371
54477934,691,-140,711,-48,288,-371
54483198,695,-141,711,-48,288,-371
54488462,692,-139,709,-48,288,-371
54493726,688,-140,708,-48,288,-371
54498991,691,-140,710,-48,288,-371
54504255,691,-139,710,-48,288,-371
54509519,691,-137,713,-48,288,-371
54514785,689,-140,710,-48,288,-371
54520050,691,-138,710,-48,288,-371
54525314,691,-140,707,-48,288,-371
54530580,691,-137,711,-48,288,-371
54535845,692,-140,708,-48,288,-371
54541110,693,-136,706,-48,288,-371
54546375,690,-138,708,-48,288,-371
54551639,690,-140,710,-48,288,-371
54556905,692,-138,710,-35,293,-371
54562488,688,-139,710,-35,293,-371
54567972,690,-140,711,-35,293,-371
54573237,693,-138,710,-35,293,-371
54578501,691,-137,712,-35,293,-371
54583766,690,-142,706,-35,293,-371
54589031,693,-140,709,-35,293,-371
54594295,692,-141,711,-35,293,-371
54599560,695,-140,706,-35,293,-371
54604825,692,-138,710,-35,293,-371
54610089,690,-139,712,-35,293,-371
54615354,692,-139,711,-35,293,-371
54620619,690,-139,711,-35,293,-371
54625885,691,-139,710,-35,293,-371
54631150,692,-138,711,-35,293,-371
54636415,692,-141,706,-35,293,-371
54641680,694,-140,709,-35,293,-371
54646945,692,-140,712,-35,293,-371
54652210,690,-140,713,-35,293,-371
54657474,691,-138,711,-35,293,-371
54662739,691,-139,710,-35,293,-371
54668222,690,-138,710,-35,293,-371
54673487,690,-138,711,-35,293,-371
54678751,691,-138,709,-35,293,-371
54684015,692,-140,713,-35,293,-371
54689279,691,-141,712,-35,293,-371
54694544,694,-141,709,-35,293,-371
54699809,692,-139,712,-39,293,-363
54705391,691,-140,715,-39,293,-363
54710656,692,-139,708,-39,293,-363
54715922,693,-139,711,-39,293,-363
54721186,691,-137,713,-39,293,-363
54726451,691,-138,709,-39,293,-363
54731715,691,-138,712,-39,293,-363
54736981,691,-141,712,-39,293,-363
54742245,691,-136,712,-39,293,-363
54747509,690,-140,712,-39,293,-363
54752774,694,-136,709,-39,293,-363
54758039,695,-140,710,-39,293,-363
54763521,690,-138,710,-39,293,-363
54768785,693,-141,710,-39,293,-363
54774050,690,-140,713,-39,293,-363
54779315,693,-142,712,-39,293,-363
54784580,694,-139,711,-39,293,-363
54789846,692,-139,709,-39,293,-363
54795111,690,-141,709,-39,293,-363
54800375,693,-139,708,-39,293,-363
54805639,693,-137,713,-39,293,-363
54810905,693,-139,711,-39,293,-363
54816170,689,-140,710,-39,293,-363
54821434,693,-137,708,-39,293,-363
54826698,689,-139,712,-39,293,-363
54831965,692,-140,711,-39,293,-363
54837229,692,-139,710,-39,293,-363
54842493,691,-138,710,-43,293,-363
54848075,692,-140,711,-43,293,-363
54853340,691,-139,707,-43,293,-363
54858605,691,-137,711,-43,293,-363
54864088,694,-140,712,-43,293,-363
54869353,692,-140,713,-43,293,-363
54874618,691,-139,713,-43,293,-363
54879883,689,-141,712,-43,293,-363
54885148,691,-138,711,-43,293,-363
54890412,691,-139,710,-43,293,-363
54895677,690,-139,708,-43,293,-363
54900943,695,-139,710,-43,293,-363
54906207,690,-142,709,-43,293,-363
54911471,694,-139,712,-43,293,-363
54916736,689,-141,708,-43,293,-363
54922001,690,-140,710,-43,293,-363
54927265,693,-141,709,-43,293,-363
54932531,692,-138,712,-43,293,-363
54937796,692,-140,710,-43,293,-363
54943061,691,-137,714,-43,293,-363
54948325,690,-139,707,-43,293,-363
54953590,693,-137,713,-43,293,-363
54959074,692,-139,710,-43,293,-363
54964338,692,-140,709,-43,293,-363
54969603,692,-140,708,-43,293,-363
54974868,689,-140,708,-43,293,-363
54980133,691,-137,708,-43,293,-363
54985397,688,-137,712,-43,280,-367
54990980,691,-140,709,-43,280,-367
54996244,692,-141,710,-43,280,-367
55001508,689,-139,713,-43,280,-367
55006772,691,-138,713,-43,280,-367
55033456,691,-141,712,-43,280,-367
55038720,690,-139,712,-43,280,-367
55043985,691,-138,710,-43,280,-367
55049249,689,-137,709,-43,280,-367
55054513,691,-139,709,-43,280,-367
55059997,690,-138,711,-43,280,-367
55065261,691,-140,711,-43,280,-367
55070527,690,-140,710,-43,280,-367
55075792,690,-139,710,-43,280,-367
55081057,694,-138,709,-43,280,-367
55086320,692,-139,709,-43,280,-367
55091586,690,-141,708,-43,280,-367
55096853,692,-142,711,-43,280,-367
55102117,692,-138,712,-43,280,-367
55107382,693,-141,709,-43,280,-367
55112646,691,-139,709,-43,280,-367
55117912,691,-137,712,-43,280,-367
55123177,691,-141,709,-39,280,-371
55128759,690,-139,712,-39,280,-371
55134023,690,-138,709,-39,280,-371
55139288,691,-138,711,-39,280,-371
55144746,693,-139,711,-39,280,-371
55150011,691,-139,710,-39,280,-371
55155493,692,-137,708,-39,280,-371
55160758,691,-139,710,-39,280,-371
55166022,693,-139,711,-39,280,-371
55171287,692,-136,709,-39,280,-371
55176552,691,-137,711,-39,280,-371
55181816,693,-139,709,-39,280,-371
55187081,688,-139,708,-39,280,-371
55192345,691,-139,712,-39,280,-371
55197610,694,-139,708,-39,280,-371
55202875,693,-137,709,-39,280,-371
55208140,691,-139,709,-39,280,-371
55213404,693,-137,709,-39,280,-371
55218669,692,-139,711,-39,280,-371
55223935,691,-141,712,-39,280,-371
55229199,692,-139,707,-39,280,-371
55234463,693,-139,711,-39,280,-371
55239727,690,-140,714,-39,280,-371
55244993,691,-140,708,-39,280,-371
55250258,693,-139,706,-39,280,-371
55255741,691,-137,706,-39,280,-371
55261005,693,-141,712,-39,280,-371
55266269,691,-139,712,-39,288,-363
55271851,689,-138,710,-39,288,-363
55277116,691,-139,708,-39,288,-363
55282381,690,-141,711,-39,288,-363
55287645,689,-138,709,-39,288,-363
55292911,693,-139,708,-39,288,-363
55298176,694,-136,710,-39,288,-363
55303441,690,-139,706,-39,288,-363
55308706,691,-138,708,-39,288,-363
55313970,693,-138,710,-39,288,-363
55319237,691,-138,709,-39,288,-363
55324501,691,-138,713,-39,288,-363
55329765,692,-137,712,-39,288,-363
55335030,693,-139,711,-39,288,-363
55340293,691,-137,712,-39,288,-363
55345560,689,-139,712,-39,288,-363
55350824,690,-138,712,-39,288,-363
55356308,693,-137,711,-39,288,-363
55361573,692,-140,712,-39,288,-363
55366837,691,-140,711,-39,288,-363
55372102,691,-138,709,-39,288,-363
55377366,690,-142,708,-39,288,-363
55382631,692,-139,709,-39,288,-363
55387897,689,-141,709,-39,288,-363
55393162,692,-139,711,-39,288,-363
55398426,691,-140,709,-39,288,-363
55403692,691,-141,707,-39,288,-363
55408958,689,-138,708,-39,293,-367
55414540,688,-141,712,-39,293,-367
55419805,690,-140,711,-39,293,-367
55425070,693,-139,709,-39,293,-367
55430334,692,-139,709,-39,293,-367
55435599,691,-138,710,-39,293,-367
55440864,691,-141,712,-39,293,-367
55446129,690,-140,711,-39,293,-367
55451613,691,-136,710,-39,293,-367
55456878,690,-135,710,-39,293,-367
55462143,690,-139,711,-39,293,-367
55467407,688,-138,709,-39,293,-367
55472672,691,-141,710,-39,293,-367
55477937,691,-139,710,-39,293,-367
55483201,693,-140,709,-39,293,-367
55488465,689,-142,714,-39,293,-367
55493730,693,-140,709,-39,293,-367
55498994,691,-140,710,-39,293,-367
55504259,692,-138,712,-39,293,-367
55509524,690,-137,708,-39,293,-367
55514788,690,-138,712,-39,293,-367
55520053,692,-142,711,-39,293,-367
55525317,692,-139,710,-39,293,-367
55530582,689,-140,710,-39,293,-367
55535848,691,-140,711,-39,293,-367
55541112,690,-140,708,-39,293,-367
55546376,693,-139,711,-48,280,-367
55552178,691,-140,714,-48,280,-367
55557445,693,-139,710,-48,280,-367
55562709,692,-138,711,-48,280,-367
55567974,694,-141,711,-48,280,-367
55573238,691,-141,710,-48,280,-367
55578503,692,-138,711,-48,280,-367
55583767,693,-140,709,-48,280,-367
55589032,692,-138,707,-48,280,-367
55594297,692,-137,709,-48,280,-367
55599562,692,-137,711,-48,280,-367
55604827,689,-137,712,-48,280,-367
55610091,689,-137,713,-48,280,-367
55615356,690,-139,712,-48,280,-367
55620621,694,-140,713,-48,280,-367
55625887,691,-139,711,-48,280,-367
55631151,692,-142,710,-48,280,-367
55636416,693,-142,709,-48,280,-367
55641681,689,-139,709,-48,280,-367
55647167,691,-140,714,-48,280,-367
55652431,694,-139,712,-48,280,-367
55657696,691,-140,709,-48,280,-367
55662962,689,-138,710,-48,280,-367
55668225,694,-140,710,-48,280,-367
55673490,694,-137,710,-48,280,-367
55678755,691,-141,712,-48,280,-367
55684019,690,-135,711,-48,280,-367
55689284,692,-139,710,-48,275,-367
55694866,693,-139,708,-48,275,-367
55700131,691,-138,710,-48,275,-367
55705396,689,-138,712,-48,275,-367
55710660,694,-140,713,-48,275,-367
55715926,691,-140,709,-48,275,-367
55721190,690,-138,710,-48,275,-367
55726454,693,-138,708,-48,275,-367
55731718,691,-139,709,-48,275,-367
55736984,692,-140,711,-48,275,-367
55742248,688,-140,710,-48,275,-367
55747732,690,-139,707,-48,275,-367
55752996,691,-139,712,-48,275,-367
55758261,689,-138,709,-48,275,-367
55763526,692,-137,711,-48,275,-367
55768791,691,-137,711,-48,275,-367
55774056,692,-138,709,-48,275,-367
55779320,690,-137,710,-48,275,-367
55784585,691,-139,711,-48,275,-367
55789850,693,-141,708,-48,275,-367
55795114,691,-139,712,-48,275,-367
55800378,690,-139,711,-48,275,-367
55805643,690,-137,710,-48,275,-367
55810908,692,-140,711,-48,275,-367
55816173,691,-138,712,-48,275,-367
55821439,691,-139,709,-48,275,-367
55826703,693,-139,709,-48,275,-367
55831969,691,-136,710,-43,280,-371
55837551,691,-138,710,-43,280,-371
55843035,691,-140,712,-43,280,-371
55848299,693,-139,711,-43,280,-371
55853565,693,-141,709,-43,280,-371
55858829,693,-138,708,-43,280,-371
55864094,693,-139,710,-43,280,-371
55869359,691,-139,711,-43,280,-371
55874624,692,-141,709,-43,280,-371
55879890,690,-137,710,-43,280,-371
55885154,690,-140,711,-43,280,-371
55890419,690,-138,709,-43,280,-371
55895684,692,-138,709,-43,280,-371
55900950,691,-142,709,-43,280,-371
55906214,691,-139,709,-43,280,-371
55911478,691,-138,709,-43,280,-371
55916742,690,-138,708,-43,280,-371
55922007,691,-140,712,-43,280,-371
55927271,693,-141,710,-43,280,-371
55932536,690,-137,710,-43,280,-371
55937801,694,-139,710,-43,280,-371
55943284,692,-141,712,-43,280,-371
55948550,690,-139,710,-43,280,-371
55953815,688,-136,712,-43,280,-371
55959079,689,-139,708,-43,280,-371
55964344,692,-140,712,-43,280,-371
55969609,693,-138,711,-43,280,-371
55974875,693,-139,712,-43,297,-363
55980457,693,-140,708,-43,297,-363
55985721,690,-138,708,-43,297,-363
55990986,690,-141,710,-43,297,-363
55996250,690,-140,708,-43,297,-363
56001515,691,-141,711,-43,297,-363
56006780,691,-139,711,-43,297,-363
56033455,690,-140,709,-43,297,-363
56038940,690,-140,711,-43,297,-363
56044204,693,-138,711,-43,297,-363
56049468,690,-141,710,-43,297,-363
56054732,691,-139,710,-43,297,-363
56059997,689,-138,711,-43,297,-363
56065261,691,-139,709,-43,297,-363
56070527,691,-138,713,-43,297,-363
56075792,690,-139,711,-43,297,-363
56081056,693,-139,709,-43,297,-363
56086321,692,-140,711,-43,297,-363
56091585,691,-140,712,-43,297,-363
56096850,690,-140,713,-43,297,-363
56102115,695,-137,710,-43,297,-363
56107379,693,-139,713,-43,297,-363
56112644,691,-137,714,-52,288,-367
56118228,693,-141,711,-52,288,-367
56123492,695,-137,709,-52,288,-367
56128757,691,-138,711,-52,288,-367
56134022,690,-139,712,-52,288,-367
56139505,691,-138,709,-52,288,-367
56144770,691,-138,711,-52,288,-367
56150036,692,-141,712,-52,288,-367
56155300,690,-141,713,-52,288,-367
56160565,690,-138,709,-52,288,-367
56165829,690,-138,710,-52,288,-367
56171096,692,-139,712,-52,288,-367
56176360,690,-140,709,-52,288,-367
56181819,691,-139,711,-52,288,-367
56187084,691,-141,708,-52,288,-367
56192349,690,-138,710,-52,288,-367
56197613,689,-140,711,-52,288,-367
56202879,692,-137,712,-52,288,-367
56208144,688,-139,711,-52,288,-367
56213409,693,-136,712,-52,288,-367
56218674,691,-140,709,-52,288,-367
56223940,693,-140,708,-52,288,-367
56229204,691,-140,708,-52,288,-367
56234687,691,-139,709,-52,288,-367
56239952,688,-139,711,-52,288,-367
56245216,692,-138,712,-52,288,-367
56250480,691,-140,709,-52,288,-367
56255745,693,-133,710,-43,288,-367
56261328,689,-141,708,-43,288,-367
56266593,690,-139,709,-43,288,-367
56271858,691,-139,712,-43,288,-367
56277123,690,-140,711,-43,288,-367
56282387,689,-140,711,-43,288,-367
56287653,690,-140,711,-43,288,-367
56292919,690,-139,712,-43,288,-367
56298184,690,-141,711,-43,288,-367
56303448,692,-139,709,-43,288,-367
56308713,693,-139,711,-43,288,-367
56313978,689,-139,708,-43,288,-367
56319242,692,-139,709,-43,288,-367
56324506,693,-139,709,-43,288,-367
56329771,691,-140,710,-43,288,-367
56335253,693,-138,711,-43,288,-367
56340518,691,-139,713,-43,288,-367
56345783,694,-140,711,-43,288,-367
56351048,692,-136,709,-43,288,-367
56356313,694,-141,709,-43,288,-367
56361578,690,-139,713,-43,288,-367
56366843,691,-137,712,-43,288,-367
56372107,690,-138,712,-43,288,-367
56377371,690,-138,710,-43,288,-367
56382638,689,-140,710,-43,288,-367
56387904,692,-140,709,-43,288,-367
56393169,694,-139,710,-43,288,-367
56398433,692,-137,709,-43,297,-371
56404016,690,-141,707,-43,297,-371
56409280,691,-138,711,-43,297,-371
56414545,695,-140,710,-43,297,-371
56419810,692,-139,712,-43,297,-371
56425074,692,-137,709,-43,297,-371
56430339,690,-139,709,-43,297,-371
56435822,692,-141,712,-43,297,-371
56441086,692,-138,710,-43,297,-371
56446352,692,-138,710,-43,297,-371
56451617,688,-138,711,-43,297,-371
56456882,691,-139,711,-43,297,-371
56462147,692,-139,706,-43,297,-371
56467412,691,-136,711,-43,297,-371
56472677,692,-140,712,-43,297,-371
56477942,692,-138,713,-43,297,-371
56483207,693,-138,709,-43,297,-371
56488472,691,-140,714,-43,297,-371
56493736,693,-137,710,-43,297,-371
56499001,691,-139,710,-43,297,-371
56504265,692,-139,712,-43,297,-371
56509530,692,-138,708,-43,297,-371
56514795,692,-141,710,-43,297,-371
56520060,693,-138,709,-43,297,-371
56525324,691,-140,712,-43,297,-371
56530807,690,-142,711,-43,297,-371
56536072,693,-138,710,-56,293,-367
56541655,691,-139,709,-56,293,-367
56546920,690,-138,712,-56,293,-367
56552185,691,-140,710,-56,293,-367
56557449,691,-139,709,-56,293,-367
56562714,691,-138,710,-56,293,-367
56567979,692,-138,712,-56,293,-367
56573243,692,-139,709,-56,293,-367
56578507,692,-138,714,-56,293,-367
56583771,692,-137,706,-56,293,-367
56589036,691,-140,707,-56,293,-367
56594300,692,-139,708,-56,293,-367
56599565,692,-141,708,-56,293,-367
56604830,693,-136,710,-56,293,-367
56610094,693,-139,714,-56,293,-367
56615358,691,-139,708,-56,293,-367
56620623,688,-140,711,-56,293,-367
56625888,689,-140,709,-56,293,-367
56631372,691,-139,711,-56,293,-367
56636636,690,-141,710,-56,293,-367
56641902,692,-142,710,-56,293,-367
56647166,692,-139,712,-56,293,-367
56652431,691,-137,711,-56,293,-367
56657696,689,-137,711,-56,293,-367
56662961,693,-137,710,-56,293,-367
56668225,694,-140,712,-56,293,-367
56673489,691,-141,709,-56,293,-367
56678753,690,-139,713,-52,293,-363
56684335,691,-138,711,-52,293,-363
56689601,691,-137,710,-52,293,-363
56694866,692,-139,707,-52,293,-363
56700132,690,-141,710,-52,293,-363
56705396,692,-137,712,-52,293,-363
56710660,693,-139,710,-52,293,-363
56715926,691,-142,710,-52,293,-363
56721190,692,-138,711,-52,293,-363
56726673,691,-138,708,-52,293,-363
56731938,690,-138,708,-52,293,-363
56737202,691,-139,711,-52,293,-363
56742465,691,-141,713,-52,293,-363
56747730,691,-139,712,-52,293,-363
56752995,690,-139,712,-52,293,-363
56758259,692,-138,712,-52,293,-363
56763524,690,-136,710,-52,293,-363
56768789,692,-138,712,-52,293,-363
56774054,690,-138,710,-52,293,-363
56779318,690,-138,710,-52,293,-363
56784584,693,-138,712,-52,293,-363
56789848,691,-139,712,-52,293,-363
56795114,692,-137,708,-52,293,-363
56800378,692,-140,711,-52,293,-363
56805643,691,-138,710,-52,293,-363
56810909,690,-138,712,-52,293,-363
56816173,690,-140,709,-52,293,-363
56821438,691,-138,710,-35,284,-371
56827239,691,-138,707,-35,284,-371
56832504,692,-139,707,-35,284,-371
56837769,691,-141,709,-35,284,-371
56843034,691,-139,713,-35,284,-371
56848297,690,-141,710,-35,284,-371
56853563,692,-139,709,-35,284,-371
56858827,690,-139,711,-35,284,-371
56864091,689,-140,711,-35,284,-371
56869355,689,-140,712,-35,284,-371
56874619,692,-139,710,-35,284,-371
56879885,692,-139,712,-35,284,-371
56885150,691,-141,713,-35,284,-371
56890414,693,-141,711,-35,284,-371
56895679,691,-138,712,-35,284,-371
56900946,691,-141,711,-35,284,-371
56906210,691,-138,707,-35,284,-371
56911474,691,-142,715,-35,284,-371
56916739,691,-139,711,-35,284,-371
56922222,693,-139,712,-35,284,-371
56927486,690,-138,709,-35,284,-371
56932750,690,-139,710,-35,284,-371
56938014,690,-137,713,-35,284,-371
56943279,690,-138,712,-35,284,-371
56948543,690,-138,711,-35,284,-371
56953807,689,-141,713,-35,284,-371
56959073,691,-138,709,-35,284,-371
56964338,692,-140,710,-48,288,-367
56969921,691,-142,711,-48,288,-367
56975185,691,-138,708,-48,288,-367
56980450,693,-140,707,-48,288,-367
56985716,686,-139,707,-48,288,-367
56990982,691,-139,707,-48,288,-367
56996246,691,-139,707,-48,288,-367
57001512,690,-137,711,-48,288,-367
57006776,692,-138,709,-48,288,-367
57033673,694,-142,709,-48,288,-367
57038938,691,-139,710,-48,288,-367
57044203,691,-139,712,-48,288,-367
57049467,688,-136,710,-48,288,-367
57054731,693,-139,713,-48,288,-367
57059996,691,-139,709,-48,288,-367
57065260,694,-139,711,-48,288,-367
57070525,693,-140,708,-48,288,-367
57075790,690,-140,708,-48,288,-367
57081055,689,-140,710,-48,288,-367
57086319,691,-136,712,-48,288,-367
57091585,693,-142,712,-48,288,-367
57096850,690,-137,708,-48,288,-367
57102115,691,-138,708,-35,275,-358
57107698,690,-137,711,-35,275,-358
57112963,689,-141,710,-35,275,-358
57118447,692,-139,709,-35,275,-358
57123711,693,-138,712,-35,275,-358
